INSTNM,HIGHDEG,CONTROL,ADM_RATE,UGDS
Porter and Chester Institute,1,3,NULL,1961
Post University,4,3,0.8113,6170
Quinebaug Valley Community College,2,1,NULL,1530
Quinnipiac University,4,2,0.7371,6931
Sacred Heart University,4,2,0.5897,5109
University of Saint Joseph,4,2,0.9268,904
Gateway Community College,2,1,NULL,6825
St Vincent's College,3,2,0.8533,669
Southern Connecticut State University,4,1,0.646,8106
Stone Academy-West Haven,1,3,NULL,474
Tri-State College of Acupuncture,4,3,NULL,NULL
Trinity College,4,2,0.3341,2251
Tunxis Community College,2,1,NULL,3515
United States Coast Guard Academy,3,1,0.1992,898
Wesleyan University,4,2,0.222,2819
Western Connecticut State University,4,1,0.5729,5081
Yale-New Haven Hospital Dietetic Internship,4,2,NULL,NULL
Yale University,4,2,0.0673,5528
Margaret H Rollins School of Nursing at Beebe Medical Center,1,2,NULL,46
Dawn Career Institute LLC,1,3,NULL,178
Delaware Technical Community College-Terry,2,1,NULL,12106
Delaware State University,4,1,0.4443,3686
University of Delaware,4,1,0.6659,18353
Goldey-Beacom College,4,2,0.4419,622
Schilling-Douglas School of Hair Design LLC,1,3,NULL,120
Wesley College,4,2,0.6255,1496
Wilmington University,4,2,NULL,8674
American University,4,2,0.3502,7300
The Catholic University of America,4,2,0.7857,3462
University of the District of Columbia,4,1,NULL,4198
Pontifical Faculty of the Immaculate Conception at the Dominican House of Studies,4,2,NULL,NULL
Gallaudet University,4,2,0.6192,989
George Washington University,4,2,0.4646,10901
Georgetown University,4,2,0.1724,7168
Howard University,4,2,0.4904,6796
Medtech Institute,2,3,NULL,1486
Strayer University-District of Columbia,4,3,NULL,809
National Conservatory of Dramatic Arts,1,2,1,39
Trinity Washington University,4,2,0.9405,1565
Wesley Theological Seminary,4,2,NULL,NULL
Wyotech-Daytona,2,2,NULL,234
The Art Institute of Fort Lauderdale,3,3,NULL,1274
Atlantic Technical College,1,1,NULL,2818
The Baptist College of Florida,4,2,0.5217,457
Barry University,4,2,0.5506,3703
Bethune-Cookman University,4,2,NULL,3666
Lynn University,4,2,0.7597,1957
GUTI The Premier Beauty & Wellness Academy,1,3,NULL,87
North Florida Technical College,1,1,NULL,255
Eastern Florida State College,3,1,NULL,12266
Broward College,3,1,NULL,38474
Fortis College-Winter Park,1,3,NULL,4
Albizu University-Miami,4,2,0.72,202
College of Central Florida,3,1,NULL,6670
Johnson University Florida,3,2,0.3919,201
University of Central Florida,4,1,0.4857,54091
Charlotte Technical College,1,1,NULL,160
Chipola College,3,1,NULL,1548
Lorenzo Walker Technical College,1,1,NULL,682
Daytona State College,3,1,NULL,12474
South University-West Palm Beach,4,3,NULL,943
Eckerd College,3,2,0.7172,2002
Florida SouthWestern State College,3,1,NULL,10780
Edward Waters University,3,2,0.5371,930
Embry-Riddle Aeronautical University-Daytona Beach,4,2,0.6895,5247
Florida Agricultural and Mechanical University,4,1,0.5141,7705
Florida Atlantic University,4,1,0.6768,24228
Florida State College at Jacksonville,3,1,NULL,21565
Flagler College,3,2,0.5048,2692
Florida College,3,2,0.8114,548
Concorde Career Institute-Jacksonville,2,3,0.6083,483
Concorde Career Institute-Miramar,2,3,0.722,467
Concorde Career Institute-Tampa,2,3,0.7403,272
AdventHealth University,4,2,0.6032,1704
Florida Institute of Technology,4,2,0.5736,3320
Florida Institute of Ultrasound Inc,1,3,NULL,59
Florida International University,4,1,0.504,40208
The College of the Florida Keys,2,1,NULL,887
Florida Memorial University,4,2,0.2435,1399
Florida Career College-Miami,3,3,NULL,278
Florida School of Massage,1,3,NULL,127
Florida Southern College,4,2,0.4533,2519
Florida State University,4,1,0.559,32229
Florida Technical College,3,3,NULL,4575
University of Florida,4,1,0.4754,32376
Everest University-Pompano Beach,4,2,NULL,569
Fort Pierce Beauty Academy,1,3,NULL,32
Full Sail University,4,3,NULL,17804
George Stone Technical College,1,1,NULL,603
George T Baker Aviation Technical College,1,1,NULL,699
Gulf Coast State College,3,1,NULL,4258
Key College,1,3,1,49
Hillsborough Community College,2,1,NULL,23138
Hobe Sound Bible College,3,2,NULL,228
Hollywood Institute of Beauty Careers,1,3,NULL,65
Cortiva Institute,1,3,NULL,252
Indian River State College,3,1,NULL,14403
Sanford-Brown College-Tampa,3,3,NULL,252
International Academy,1,3,NULL,234
AI Miami International University of Art and Design,4,3,NULL,2412
ITT Technical Institute-Tampa,3,3,0.7254,467
Jacksonville University,4,2,0.5351,2964
Jones College-Jacksonville,3,2,NULL,334
Keiser University-Ft Lauderdale,4,2,NULL,15023
Heritage Institute-Ft Myers,2,3,NULL,526
La Belle Beauty School,1,3,NULL,285
Florida Gateway College,3,1,NULL,1996
Lake Technical College,1,1,NULL,598
Lake-Sumter State College,3,1,NULL,3797
Fort Myers Technical College,1,1,NULL,671
Lively Technical College,1,1,NULL,694
Lindsey Hopkins Technical College,1,1,NULL,598
Loraines Academy & Spa,1,3,NULL,156
Luther Rice College & Seminary,4,2,1,409
State College of Florida-Manatee-Sarasota,3,1,NULL,9014
Manatee Technical College,1,1,NULL,966
Traviss Technical College,1,1,NULL,443
Merryfield School of Pet Grooming,1,3,NULL,76
Trinity International University-Florida,4,2,NULL,175
Miami Lakes Educational Center and Technical College,1,1,NULL,999
Miami Dade College,3,1,NULL,57884
University of Miami,4,2,0.3779,10729
Orange Technical College-Mid Florida Campus,1,1,NULL,1368
Beauty Schools of America-Miami,1,3,NULL,412
Remington College-Tampa Campus,3,2,NULL,40
Academy of Palm Beach,1,3,NULL,116
Lincoln College of Technology-West Palm Beach,3,3,NULL,567
Paul Mitchell the School-Jacksonville,1,3,NULL,132
North Florida College,2,1,NULL,833
University of North Florida,4,1,0.566,13562
Nova Southeastern University,4,2,0.5924,4565
Northwest Florida State College,3,1,NULL,4299
Everest University-North Orlando,4,2,NULL,272
Orange Technical College-Orlando Campus,1,1,NULL,394
Palm Beach Atlantic University,4,2,0.9289,2587
Palm Beach State College,3,1,NULL,26351
Pasco-Hernando State College,2,1,NULL,9254
Pensacola State College,3,1,NULL,7836
Pinellas Technical College-Clearwater,1,1,NULL,760
Polk State College,3,1,NULL,8436
Radford M Locklin Technical College,1,1,NULL,315
Saint Vincent de Paul Regional Seminary,4,2,NULL,NULL
Ridge Technical College,1,1,NULL,458
Ringling College of Art and Design,3,2,0.7654,1258
Toni & Guy Hairdressing Academy-Jacksonville,1,3,NULL,43
Robert Morgan Educational Center and Technical College,1,1,NULL,620
Rollins College,4,2,0.6038,2678
First Coast Technical College,1,1,NULL,525
Saint Leo University,4,2,0.7252,11575
St Petersburg College,3,1,NULL,27354
Pinellas Technical College-St. Petersburg,1,1,NULL,682
Santa Fe College,3,1,NULL,13291
Suncoast Technical College,1,1,NULL,496
Argosy University-Sarasota,4,3,NULL,133
Seminole State College of Florida,3,1,NULL,15747
Sheridan Technical College,1,1,NULL,1553
St. John Vianney College Seminary,4,2,1,64
Saint Johns River State College,3,1,NULL,4962
South Florida State College,3,1,NULL,2049
University of South Florida,4,1,0.4464,30282
St. Thomas University,4,2,0.4892,882
Stetson University,4,2,0.6347,3042
Southeastern University,4,2,0.4648,3412
Bene's Career Academy,1,3,NULL,369
Riveroak Technical College,1,1,NULL,164
Tallahassee Community College,2,1,NULL,11357
Talmudic College of Florida,4,2,NULL,46
Altierus Career College-Tampa,4,2,NULL,359
Everest University-Largo,4,2,NULL,251
The University of Tampa,4,2,0.5074,7061
Big Bend Technical College,1,1,NULL,134
Tom P Haney Technical Center,1,1,NULL,444
Trinity Baptist College,4,2,0.8634,383
Trinity College of Florida,3,2,0.7368,203
Fashion Focus Hair Academy,1,3,NULL,82
Valencia College,3,1,NULL,37925
Warner University,4,2,0.512,1026
Florida Panhandle Technical College,1,1,NULL,271
Webber International University,4,2,0.5264,681
Rasmussen University-Florida,3,3,NULL,7352
The University of West Florida,4,1,0.4154,9783
Orange Technical College-Westside Campus,1,1,NULL,724
William T McFatter Technical College,1,1,NULL,994
Orange Technical College-Winter Park Campus,1,1,NULL,255
Withlacoochee Technical College,1,1,NULL,210
Abraham Baldwin Agricultural College,3,1,0.7731,3193
Agnes Scott College,3,2,0.6174,846
Interactive College of Technology-Chamblee,2,3,NULL,467
Interactive College of Technology-Morrow,2,3,NULL,38
Albany Technical College,2,1,NULL,3046
Darton State College,3,1,NULL,5163
Albany State University,4,1,0.6371,2949
Andrew College,2,2,0.9925,305
Armstrong State University,4,1,0.7395,6184
The Art Institute of Atlanta,3,3,NULL,2218
Georgia Career Institute,1,3,NULL,473
Atlanta Technical College,2,1,NULL,3558
Point University,3,2,0.4907,1337
Atlanta Metropolitan State College,3,1,NULL,2852
Atlanta's John Marshall Law School,4,3,NULL,NULL
Atlanta School of Massage,1,3,NULL,162
Clark Atlanta University,4,2,0.512,2741
Augusta Technical College,2,1,NULL,4176
Bainbridge State College,2,1,NULL,1988
Bauder College,3,3,NULL,42
Beauty College of America,1,3,NULL,69
Berry College,4,2,0.5537,2089
Beulah Heights University,4,2,NULL,487
Brenau University,4,2,0.6562,1556
Brewton-Parker College,3,2,NULL,405
Brown College of Court Reporting,2,3,0.7407,226
College of Coastal Georgia,3,1,0.9499,2890
West Georgia Technical College,2,1,NULL,5595
Carver Bible College,3,2,NULL,60
Clayton  State University,4,1,0.3857,5920
Columbia Theological Seminary,4,2,NULL,NULL
Columbus Technical College,2,1,NULL,2845
Columbus State University,4,1,0.5569,6743
Georgia Northwestern Technical College,2,1,NULL,4484
Covenant College,4,2,0.9398,1007
Dalton State College,3,1,NULL,4794
Pro Way Hair School,1,3,NULL,133
South University-Savannah,4,3,NULL,711
East Georgia State College,3,1,NULL,2878
Emmanuel College,3,2,0.3388,763
Emory University,4,2,0.2367,6770
Georgia Highlands College,3,1,NULL,5497
Fort Valley State University,4,1,0.2051,2220
Grady Health System Professional Schools,1,1,NULL,60
Georgia Institute of Technology-Main Campus,4,1,0.3217,14463
Georgia Southwestern State University,4,1,0.7164,2301
Georgia College & State University,4,1,0.7566,5933
Georgia Southern University,4,1,0.6023,17173
Georgia State University,4,1,0.5665,24421
University of Georgia,4,1,0.5288,27335
Gordon State College,3,1,0.5673,3891
Southern Crescent Technical College,2,1,NULL,4178
Gupton Jones College of Funeral Service,2,2,NULL,194
Gwinnett College-Lilburn,2,3,NULL,306
Gwinnett Technical College,2,1,NULL,6435
Interdenominational Theological Center,4,2,NULL,NULL
LaGrange College,4,2,0.5725,905
Lanier Technical College,2,1,NULL,3331
Life University,4,2,0.6142,721
Chattahoochee Technical College,2,1,NULL,8955
Herzing University-Atlanta,4,3,0.8538,439
Mercer University,4,2,0.6688,4556
Morehouse College,3,2,0.7596,2163
Morehouse School of Medicine,4,2,NULL,NULL
North Georgia Technical College,2,1,NULL,2416
Oglethorpe University,3,2,0.7847,1140
Paine College,3,2,0.3063,551
Piedmont University,4,2,0.57,1284
Miami Ad School-Atlanta,1,3,1,81
Reinhardt University,4,2,0.9076,1238
Savannah Technical College,2,1,NULL,3776
Savannah College of Art and Design,4,2,0.6991,9421
Savannah State University,4,1,0.8264,4519
Shorter University,4,2,0.6289,1345
South Georgia Technical College,2,1,NULL,1405
The Creative Circus,1,3,NULL,245
Spelman College,3,2,0.4833,2142
Thomas University,4,2,0.4321,745
Toccoa Falls College,3,2,0.4545,773
Truett McConnell University,3,2,0.9113,752
Wiregrass Georgia Technical College,2,1,NULL,2585
Valdosta State University,4,1,0.5043,8692
Wesleyan College,4,2,0.4163,579
University of West Georgia,4,1,0.5688,10309
Young Harris College,3,2,0.522,1166
Chaminade University of Honolulu,4,2,0.8203,1773
University of Hawaii at Hilo,4,1,0.7125,3124
University of Hawaii at Manoa,4,1,0.8142,13320
Hawaii Institute of Hair Design,1,3,NULL,79
Hawaii Pacific University,4,2,0.913,3940
Honolulu Community College,2,1,NULL,3288
Kapiolani Community College,2,1,NULL,5643
Kauai Community College,2,1,NULL,1098
Leeward Community College,2,1,NULL,5628
University of Hawaii Maui College,3,1,NULL,3014
Med-Assist School of Hawaii Inc,1,3,NULL,55
World Medicine Institute,4,2,NULL,NULL
Travel Institute of the Pacific,1,3,NULL,71
University of Hawaii-West Oahu,3,1,0.7016,2517
Windward Community College,2,1,NULL,1630
Carrington College-Boise,2,3,0.4094,420
Boise Bible College,3,2,0.9815,143
Boise State University,4,1,0.7957,15959
College of Eastern Idaho,2,1,NULL,562
Idaho State University,4,1,NULL,8969
University of Idaho,4,1,0.7205,7826
The College of Idaho,4,2,0.9037,1034
Lewis-Clark State College,3,1,0.9888,3013
ITT Technical Institute-Boise,3,3,0.8381,240
Aveda Institute-Twin Falls,1,3,NULL,70
Mr Leon's School of Hair Design-Moscow,1,3,NULL,21
North Idaho College,2,1,NULL,4441
Northwest Nazarene University,4,2,0.5626,1286
Nathan Layne Institute of Cosmetology,1,3,NULL,31
Brigham Young University-Idaho,3,2,0.9959,28457
College of Southern Idaho,2,1,NULL,4330
Adler University,4,2,NULL,NULL
Alvareitas College of Cosmetology-Edwardsville,1,3,NULL,31
Alvareitas College of Cosmetology-Godfrey,1,3,NULL,20
American Academy of Art College,3,2,NULL,317
American Islamic College,0,2,1,22
School of the Art Institute of Chicago,4,2,0.6648,2843
Augustana College,3,2,0.4934,2454
Aurora University,4,2,0.7724,3567
Tricoci University of Beauty Culture-Urbana,1,3,NULL,15
Southwestern Illinois College,2,1,NULL,8614
Bethany Theological Seminary,4,2,NULL,NULL
Black Hawk College,2,1,NULL,3788
Blackburn College,3,2,0.5547,579
Blessing Rieman College of Nursing and Health Sciences,4,2,NULL,244
Blessing Hospital School of Radiologic Technology,1,2,NULL,21
Bradley University,4,2,0.6568,4436
Paul Mitchell the School-Bradley,1,3,NULL,304
Cameo Beauty Academy,1,3,NULL,99
Cannella School of Hair Design-Villa Park,1,3,NULL,47
Cannella School of Hair Design-Chicago,1,3,NULL,79
Cannella School of Hair Design-Chicago,1,3,NULL,106
Cannella School of Hair Design-Elgin,1,3,NULL,44
Empire Beauty School-Hanover Park,1,3,NULL,80
Capri Beauty College,1,3,NULL,58
Carl Sandburg College,2,1,NULL,1516
Catholic Theological Union at Chicago,4,2,NULL,NULL
La James International College-East Moline,1,3,NULL,10
Midwestern University-Downers Grove,4,2,NULL,NULL
The Chicago School of Professional Psychology at Chicago,4,2,NULL,NULL
Chicago State University,4,1,0.2118,3437
Chicago Theological Seminary,4,2,NULL,NULL
University of Chicago,4,2,0.0838,5869
City Colleges of Chicago-Kennedy-King College,2,1,NULL,2821
City Colleges of Chicago-Malcolm X College,2,1,NULL,4027
City Colleges of Chicago-Olive-Harvey College,2,1,NULL,2149
City Colleges of Chicago-Harry S Truman College,2,1,NULL,4135
City Colleges of Chicago-Richard J Daley College,2,1,NULL,3953
City Colleges of Chicago-Harold Washington College,2,1,NULL,7943
City Colleges of Chicago-Wilbur Wright College,2,1,NULL,7691
Columbia College Chicago,4,2,0.8806,8492
Concordia University-Chicago,4,2,0.5031,1447
Le Cordon Bleu College of Culinary Arts-Chicago,2,3,NULL,1009
Coyne College,2,3,NULL,522
Danville Area Community College,2,1,NULL,2029
Tricoci University of Beauty Culture,1,3,NULL,27
DePaul University,4,2,0.7198,15683
Cosmetology & Spa Academy,1,3,NULL,153
College of DuPage,2,1,NULL,16501
East-West University,3,2,NULL,546
Eastern Illinois University,4,1,0.5021,7063
Elgin Community College,2,1,NULL,8167
Elmhurst University,4,2,0.5478,2752
Eureka College,3,2,0.6237,685
First Institute of Travel Inc.,1,3,NULL,243
Fox College,2,3,0.6569,331
Garrett-Evangelical Theological Seminary,4,2,NULL,NULL
Gem City College,1,3,NULL,35
Governors State University,4,1,0.3887,3526
Graham Hospital School of Nursing,1,2,NULL,54
Greenville University,4,2,0.5629,1042
G Skin & Beauty Institute,1,3,NULL,226
Hair Professionals Career College,1,3,NULL,63
Hair Professionals School of Cosmetology,1,3,NULL,88
Harrington College of Design,4,3,NULL,25
Hebrew Theological College,4,2,0.9677,476
Highland Community College,2,1,NULL,1434
Rosalind Franklin University of Medicine and Science,4,2,NULL,NULL
University of Illinois Chicago,4,1,0.7665,17368
Benedictine University,4,2,NULL,3298
Illinois College of Optometry,4,2,NULL,NULL
University of Illinois Urbana-Champaign,4,1,0.6556,32170
Illinois Wesleyan University,3,2,0.6191,1834
