INSTNM,HIGHDEG,CONTROL,ADM_RATE,UGDS
Minnesota School of Business-Brooklyn Center,3,3,NULL,106
ITT Technical Institute-Omaha,3,3,0.7939,395
Omaha School of Massage and Healthcare of Herzing University,2,3,1,146
Xenon International Academy-Omaha,1,3,NULL,230
Capri Institute of Hair Design-Brick,1,3,NULL,167
Capri Institute of Hair Design-Kenilworth,1,3,NULL,172
Capri Institute of Hair Design-Paramus,1,3,NULL,164
Orlo School of Hair Design and Cosmetology,1,3,NULL,66
Delaware Area Career Center,1,1,NULL,95
Eastland-Fairfield Career and Technical Schools,1,1,NULL,221
Empire Beauty School-Cincinnati,1,3,NULL,152
Mahoning County Career and Technical Center,1,1,NULL,116
Pickaway Ross Joint Vocational School District,1,1,NULL,286
Pioneer Career and Technology Center,1,1,NULL,20
Raphael's School of Beauty Culture Inc-Boardman,1,3,NULL,137
Scioto County Career Technical Center,1,1,NULL,308
Trumbull Career & Technical Center,1,1,NULL,118
Northwest Technology Center-Fairview,1,1,NULL,15
Lake Erie College of Osteopathic Medicine,4,2,NULL,NULL
UCAS University of Cosmetology Arts & Sciences-Harlingen,1,3,NULL,190
Highlights Beauty Schools,1,3,NULL,277
Empire Beauty School-Green Bay,1,3,NULL,76
Warren County Career Center,1,1,NULL,263
Brown Mackie College-Fort Wayne,3,3,NULL,507
Paul Mitchell the School-Wichita,1,3,NULL,132
Pinnacle Institute of Cosmetology,1,3,NULL,79
Career Training Academy-Monroeville,2,3,NULL,115
Southern Careers Institute-Pharr,1,3,NULL,470
Texas State Technical College-Marshall,2,1,NULL,489
Laurel Technical Institute,2,3,0.8987,124
Florida National University-Main Campus,4,3,NULL,1798
Georgia Institute of Cosmetology,1,3,NULL,328
Nouvelle Institute,1,3,NULL,117
ITT Technical Institute-Fort Lauderdale,3,3,0.7348,552
Franklin Technology Center Adult Education,1,1,NULL,178
Professional Technical Institution,1,3,NULL,325
Erikson Institute,4,2,NULL,NULL
South Texas College,3,1,NULL,17710
Pike County Joint Vocational School District,1,1,NULL,69
Lorain County Joint Vocational School District,1,1,NULL,107
Roger Williams University School of Law,4,2,NULL,NULL
Everest Institute-Kendall,2,3,NULL,147
California State University-Monterey Bay,4,1,0.6936,5924
Heald College-Salinas,2,3,NULL,682
Heritage College-Oklahoma City,2,3,NULL,715
Ann Arbor Institute of Massage Therapy,1,3,NULL,95
Brown Mackie College-Atlanta,2,3,NULL,919
Bryant & Stratton College-Henrietta,2,3,NULL,393
Argosy University-The Art Institute of California-Hollywood,3,3,NULL,1602
Sage College,2,3,NULL,407
Lincoln Technical Institute-Hartford,1,3,NULL,450
Ohio Media School-Valley View,1,3,NULL,169
EINE Inc,1,3,NULL,43
Marian Health Careers Center-Los Angeles Campus,1,3,NULL,117
Cleveland Clinic Health System-School of Diagnostic Imaging,1,2,NULL,37
National Institute of Massotherapy,2,3,NULL,45
Academy for Nursing and Health Occupations,2,2,NULL,424
Shawsheen Valley School of Practical Nursing,1,1,0.6667,43
Shear Ego International School of Hair Design,1,3,NULL,111
Remington College-Memphis Campus,2,2,0.8343,633
Fayette Institute of Technology,1,1,NULL,35
Professional Beauty School,1,3,NULL,21
Capella University,4,3,NULL,8738
College of Menominee Nation,3,2,NULL,404
Leech Lake Tribal College,2,1,NULL,290
Southwest Acupuncture College-Albuquerque,4,3,NULL,NULL
Spartan College of Aeronautics & Technology,1,3,NULL,414
Stone Academy-Waterbury,1,3,NULL,187
East San Gabriel Valley Regional Occupational Program,2,1,NULL,581
Yukon Beauty College Inc,1,3,NULL,25
ITT Technical Institute-Little Rock,3,3,0.9257,273
ITT Technical Institute-Oxnard,3,3,0.9043,291
ITT Technical Institute-Louisville,3,3,0.7899,442
ITT Technical Institute-Greenville,3,3,0.8986,269
ITT Technical Institute-Cordova,3,3,0.9859,545
Toni & Guy Hairdressing Academy-Atlanta,1,3,NULL,63
Mitchells Academy,1,3,NULL,72
Salon Academy,1,3,NULL,75
Artistic Academy of Hair Design,1,3,NULL,156
Motoring Technical Training Institute,1,3,0.7756,314
Baker College of Jackson,4,2,NULL,1920
Phagans Newport Academy of Cosmetology Careers,1,3,NULL,31
Mech-Tech College,2,3,NULL,3101
Baldwin Beauty School-North Austin,1,3,NULL,72
ITT Technical Institute-Everett,3,3,0.8879,279
Jean Madeline Aveda Institute,1,3,NULL,297
Stillwater Beauty Academy,1,3,NULL,30
ITT Technical Institute-Bessemer,3,3,0.7717,500
ITT Technical Institute-Orland Park,3,3,0.59,524
Pacific College of Health and Science,4,3,NULL,133
Baker College Center for Graduate Studies,4,2,NULL,3905
Johnson & Wales University-North Miami,3,2,0.7004,1890
ITT Technical Institute-Pittsburgh,2,3,0.9136,179
Tricoci University of Beauty Culture-Indianapolis,1,3,NULL,111
Trine University-Regional/Non-Traditional Campuses,4,2,0.6667,542
Pennsylvania Highlands Community College,2,1,NULL,1257
Nevada Career Institute,1,3,1,283
Phillips Theological Seminary,4,2,NULL,NULL
Empire Beauty School-Hanover,1,3,NULL,86
Industrial Management Training Institute,1,3,NULL,140
Faris Technical Institute Inc,1,3,NULL,17
Four-D College,2,3,NULL,633
Allen School-Jamaica,1,3,NULL,322
Premiere Career College,1,3,NULL,399
Tennessee Academy of Cosmetology-Stage Road,1,3,NULL,95
The University of Texas MD Anderson Cancer Center,3,1,NULL,292
Carousel Beauty College-Springfield,1,3,NULL,59
Carousel Beauty College-Kettering,1,3,NULL,62
Paul Mitchell the School-Huntsville,1,3,NULL,149
Estes Institute of Cosmetology Arts and Science,1,3,NULL,76
Baldwin Park Adult & Community Education,1,1,NULL,307
Ventura Adult and Continuing Education,1,1,NULL,104
Marinello Schools of Beauty-Sacramento,1,3,NULL,462
Albert I Prince Technical High School,1,1,NULL,56
Bullard-Havens Technical High School,1,1,NULL,15
CT Aero Tech School,1,1,NULL,52
W F Kaynor Technical High School,1,1,0.75,38
Stratford School for Aviation Maintenance Technicians,1,1,NULL,20
College of Business and Technology-Miami Campus,3,3,NULL,63
City College-Altamonte Springs,2,2,NULL,410
Augusta Area Dietetic Internship-University Hospital,4,2,NULL,NULL
Empire Beauty School-Dunwoody,1,3,NULL,157
Cobb Beauty College Inc,1,3,NULL,52
Career Center of Southern Illinois,1,1,0.5556,82
Crave Beauty Academy,1,3,NULL,171
Camelot College,1,3,NULL,247
Hastings Beauty School,1,3,NULL,36
Kirksville Area Technical Center,1,1,0.3182,34
South Central Career Center,1,1,NULL,58
Saline County Career Center,1,1,0.4348,23
Warrensburg Area Career Center,1,1,NULL,39
Nevada Regional Technical Center,1,1,0.7,16
Cass Career Center,1,1,0.4444,22
Applied Technology Services,1,1,0.7143,166
Central College of Cosmetology,1,3,NULL,93
Southeast Missouri Hospital College of Nursing and Health Sciences,2,2,0.8143,232
Messenger College,3,2,0.9826,166
Tennessee Academy of Cosmetology-Shelby Drive,1,3,NULL,96
Durham Beauty Academy,1,3,NULL,78
Union County Vocational Technical School,1,1,NULL,106
Prism Career Institute-Philadelphia,1,3,0.8097,396
Clinton Essex Warren Washington BOCES,1,1,0.3962,63
Jefferson Lewis BOCES-Practical Nursing Program,1,1,1,77
Rochester General Hospital Clinical Laboratory Technology Program,0,2,NULL,24
Veeb Nassau County School of Practical Nursing,1,1,NULL,201
Syracuse City Schools Practical Nursing Program,1,1,1,33
Cattaraugus Allegany BOCES-Practical Nursing Program,1,1,NULL,50
Orange Ulster BOCES-Practical Nursing Program,1,1,1,50
Wayne Finger Lakes BOCES-Practical Nursing Program,1,1,NULL,302
Broome Delaware Tioga BOCES-Practical Nursing Program,1,1,0.2642,61
Washington Saratoga Warren Hamilton Essex BOCES-Practical Nursing Program,1,1,0.9,30
Albany BOCES-Adult Practical Nursing Program,1,1,NULL,141
Ulster BOCES-School of Practical Nursing,1,1,0.9821,143
Eastern Suffolk BOCES,1,1,0.9596,346
Rockland County BOCES-Practical Nursing Program,1,1,0.96,96
New York College of Health Professions,4,2,1,516
Charles Stuart School of Diamond Setting,1,3,NULL,27
Penta County Joint Vocational School,1,1,NULL,57
Career and Technology Education Centers of Licking County,1,1,NULL,307
Northern Career Institute,1,1,NULL,99
Washington County Career Center-Adult Technical Training,1,1,NULL,300
Ohio Media School-Cincinnati,1,3,NULL,70
Vantage Career Center,1,1,NULL,44
Indian Capital Technology Center-Muskogee,1,1,NULL,715
Western Technology Center,1,1,NULL,98
Mid-America Technology Center,1,1,NULL,927
Northeast Technology Center-Pryor,1,1,NULL,120
Eastern Oklahoma County Technology Center,1,1,NULL,131
Wes Watkins Technology Center,1,1,NULL,81
Technical Institute of Cosmetology Arts and Sciences,1,3,NULL,38
York County School of Technology-Adult & Continuing Education,1,1,NULL,236
Chester County Intermediate Unit,1,1,0.75,125
Jefferson County Dubois Area Vocational Technical Practical Nursing Program,1,1,0.9286,39
Greater Johnstown Career and Technology Center,1,1,NULL,191
Mifflin County Academy of Science and Technology,1,1,0.7647,56
Lenape Technical School Practical Nursing Program,1,1,NULL,157
Venango County Area Vocational Technical School,1,1,0.8409,64
Lancaster County Career and Technology Center,2,1,NULL,462
Lebanon County Area Vocational Technical School,1,1,NULL,209
Indiana County Technology Center,1,1,NULL,84
Northern Tier Career Center,1,1,0.5882,35
Clarion County Career Center Practical Nursing Program,1,1,1,58
Hazleton Area Career Center,1,1,NULL,23
All-State Career School-Pittsburgh,1,3,NULL,269
Colegio Tecnologico y Comercial de Puerto Rico,1,3,NULL,123
Quality Technical and Beauty College,1,3,NULL,114
D'Mart Institute,1,3,0.8182,1541
Automeca Technical College-Aguadilla,1,3,NULL,348
Fortis Institute-Cookeville,2,3,NULL,226
North Central Institute,2,3,NULL,102
Pipo Academy of Hair Design,1,3,NULL,11
Tint School of Makeup and Cosmetology-Dallas,1,3,NULL,63
United Technical Center,1,1,0.8571,27
Charles H McCann Technical School,1,1,NULL,55
Ailano School of Cosmetology,1,3,NULL,36
Carsten Institute of Cosmetology,1,3,NULL,59
Central California School of Continuing Education,1,3,NULL,385
Mercy Hospital School of Practical Nursing-Plantation General Hospital,1,3,0.5,91
Marion Technical College,1,1,NULL,381
Rivertown School of Beauty Barber Skin Care and Nails,1,3,NULL,203
Atlanta Institute of Music and Media,1,3,0.873,170
Illinois Media School,1,3,NULL,109
St Louis Hair Academy,1,3,NULL,14
New Dimensions School of Hair Design,1,3,NULL,63
Adirondack Beauty School,1,3,NULL,34
Forbes Road Career and Technology Center,1,1,NULL,25
Jna Institute of Culinary Arts,2,3,NULL,59
Cortiva Institute-Seattle,1,3,NULL,247
Putnam Career and Technical Center,1,1,NULL,119
Argosy University-Northern Virginia,4,3,NULL,114
Crawford County Career and Technical Center Practical Nursing Program,1,1,NULL,27
Texas College of Cosmetology-San Angelo,1,3,NULL,102
Beauty Schools of America-Hialeah,1,3,NULL,877
Automeca Technical College-Bayamon,1,3,NULL,687
Automeca Technical College-Caguas,1,3,NULL,263
Automeca Technical College-Ponce,1,3,NULL,289
Everest University-Melbourne,4,3,NULL,371
Centura College-Chesapeake,2,3,NULL,131
University of Phoenix-Hawaii,4,3,NULL,1407
Cortiva Institute-Miami,2,3,NULL,202
Prism Career Institute-Cherry Hill,1,3,0.7877,45
American National College,1,3,NULL,64
Francois D College of Hair Skin and Nails,1,3,NULL,72
Southwest College of Naturopathic Medicine & Health Sciences,4,2,NULL,NULL
Escuela de Peritos Electricistas de Isabela Inc,1,3,NULL,107
Virginia College-Birmingham,4,3,NULL,2711
Virginia College-Huntsville,3,3,NULL,597
Yeshiva D'monsey Rabbinical College,3,2,0.2941,52
Lincoln Technical Institute-Mahwah,1,3,NULL,780
Career Technical Institute,1,3,NULL,607
Northwest Vista College,2,1,NULL,12600
ITT Technical Institute-Getzville,2,3,0.9625,326
Oconee Fall Line Technical College,2,1,NULL,1358
York County Community College,2,1,NULL,1400
Northeast Technology Center-Afton,1,1,NULL,130
Western Suffolk BOCES,1,1,NULL,336
Sanford-Brown College-Atlanta,2,3,NULL,428
Sanford-Brown College-Middleburg Heights,2,3,NULL,72
Arkansas State University-Mountain Home,2,1,NULL,1240
Columbia Gorge Community College,2,1,NULL,865
Arizona State University-Polytechnic,4,1,0.7673,3726
Colleen O'Haras Beauty Academy,1,3,NULL,126
Bakke Graduate University,4,2,NULL,NULL
Tillamook Bay Community College,2,1,NULL,327
Argosy University-Schaumburg,4,3,NULL,84
Manhattan School of Computer Technology,1,2,NULL,519
Ross College-Hopkinsville,2,3,NULL,222
Indian Capital Technology Center-Sallisaw,1,1,NULL,218
Indian Capital Technology Center-Stilwell,1,1,NULL,172
Globelle Technical Institute,1,3,NULL,108
Paul Mitchell the School-St. George,1,3,NULL,56
Cadillac Institute of Cosmetology,1,3,NULL,12
Arizona College of Nursing-Tempe,2,3,NULL,630
Vanguard-Sentinel Adult Career and Technology Center,1,1,NULL,44
House of Heavilin Beauty College-Raymore,1,3,NULL,35
Living Arts College,3,3,NULL,413
New York Conservatory for Dramatic Arts,2,3,0.7351,237
Eastern International College-Jersey City,2,3,NULL,217
Academia Serrant Inc,1,3,NULL,355
Champion Institute of Cosmetology,1,3,NULL,39
Pacific College,3,3,NULL,274
American College of Healthcare and Technology,1,3,NULL,240
Compu-Med Vocational Careers Corp,1,3,NULL,822
Advantage Technical College,1,3,NULL,50
Midwestern University-Glendale,4,2,NULL,NULL
Oregon Coast Community College,2,1,NULL,361
Le Cordon Bleu College of Culinary Arts-Pasadena,2,3,NULL,1792
Gwinnett College-Sandy Springs,1,3,NULL,84
Lincoln Technical Institute-Brockton,1,3,NULL,356
Mildred Elley-Pittsfield Campus,1,3,NULL,209
Embry-Riddle Aeronautical University-Worldwide,4,2,0.6876,9625
Computer Systems Institute,1,3,NULL,2608
Merkaz Bnos-Business School,1,2,0.962,109
Lia Schorr Institute of Cosmetic Skin Care Training,1,3,NULL,35
ITT Technical Institute-Webster,3,3,0.967,378
CET-Alexandria,1,2,NULL,187
CET-Durham,1,2,NULL,132
Aviation Institute of Maintenance-Norfolk,1,3,NULL,236
Centura College-Richmond Main,2,3,NULL,167
Osceola Technical College,1,1,NULL,400
Miami Ad School,1,3,NULL,141
Green Country Technology Center,1,1,NULL,290
Nova College de Puerto Rico,1,3,NULL,229
Styles and Profiles Beauty College,1,3,NULL,31
John Wesley International Barber and Beauty College,1,3,NULL,86
Miller-Motte College-Platt College-Lawton,1,3,NULL,135
Southeastern College-West Palm Beach,2,3,0.6143,1013
Ottawa University-Milwaukee,4,2,NULL,227
Argosy University-Tampa,4,3,NULL,131
The Illinois Institute of Art-Schaumburg,3,3,NULL,902
Cambria-Rowe Business College-Indiana,2,3,NULL,93
Klamath Community College,2,1,NULL,920
The Art Institute of Phoenix,3,3,NULL,1009
L3Harris Flight Academy,1,3,NULL,135
American College of Acupuncture and Oriental Med,4,3,NULL,NULL
AOMA Graduate School of Integrative Medicine,4,3,NULL,NULL
Arlington Medical Institute,1,3,NULL,65
Urban College of Boston,2,2,NULL,747
ITT Technical Institute-Henderson,3,3,0.9254,412
Colorado Technical University-Greenwood Village,4,3,NULL,524
Branford Hall Career Institute-Windsor Campus,1,3,NULL,385
Heald College-Portland,2,3,NULL,508
Golf Academy of America-Orlando,2,3,NULL,192
Golf Academy of America-Phoenix,2,3,NULL,154
Everest College-Merrillville,1,3,NULL,385
Strayer University-Maryland,4,3,NULL,1950
Empire Beauty School-Bordentown,1,3,NULL,94
Empire Beauty School-Monroeville,1,3,NULL,146
Southern Careers Institute-San Antonio,1,3,NULL,636
Cortiva Institute-Virginia,1,3,NULL,68
ITT Technical Institute-Hialeah,3,3,0.7171,335
Cayce/Reilly School of Massage,1,2,NULL,14
CET-Sacramento,1,2,NULL,151
ITT Technical Institute-Harrisburg,2,3,0.809,175
ITT Technical Institute-Tarentum,2,3,0.8791,204
ITT Technical Institute-Norwood,3,3,0.7328,400
ITT Technical Institute-Strongsville,3,3,0.8014,394
Prism Career Institute-West Atlantic City,1,3,0.5658,64
Everest Institute-Marietta,1,3,NULL,335
The Creative Center,3,3,0.7667,78
Studio Jewelers,1,3,NULL,55
Praxis Institute,1,3,NULL,365
American College of Traditional Chinese Medicine,4,2,NULL,NULL
San Juan Bautista School of Medicine,4,2,1,38
Texas Health and Science University,4,3,NULL,13
Carver Career Center,2,1,NULL,259
New Hampshire Institute of Art,4,2,NULL,442
Cayuga Onondaga BOCES-Practical Nursing Program,1,1,NULL,34
Clearfield County Career and Technology Center,1,1,NULL,64
Colegio de Cinematografia Artes y Television,2,3,NULL,900
Delaware County Technical School-Practical Nursing Program,1,1,1,41
Everest College-Torrance,1,3,NULL,142
Mid-Del Technology Center,1,1,NULL,109
BIR Training Center,1,3,NULL,2132
New York Institute of Massage Inc,1,3,NULL,53
Jolie Hair and Beauty Academy-Ludlow,1,3,NULL,103
Dutchess BOCES-Practical Nursing Program,1,1,0.4918,155
Escuela Tecnica de Electricidad,1,3,NULL,469
Institute of Technology,2,3,NULL,1487
Garnet Career Center,1,1,NULL,160
Bristol Technical Education Center,1,1,NULL,51
Genesee Valley BOCES-Practical Nursing Program,1,1,NULL,100
Hamilton Fulton Montgomery BOCES-Practical Nursing Program,1,1,NULL,72
Henrico County-Saint Marys Hospital School of Practical Nursing,1,1,NULL,89
Herkimer County BOCES-Practical Nursing Program,1,1,NULL,101
International Beauty College,1,3,NULL,56
Dewey University-Hato Rey,1,2,NULL,41
Cape Coral Technical College,1,1,NULL,275
Massachusetts General Hospital Dietetic Internship,4,2,NULL,NULL
UPMC Mercy School of Nursing,1,2,0.8889,160
American Beauty Academy,1,3,NULL,1037
Northland Career Center,1,1,NULL,32
Norwich Technical High School/Adult Licensed Practical Nurse Program,1,1,NULL,39
Ocean County Vocational-Technical School,1,1,NULL,541
Putnam Westchester BOCES-Practical Nursing Program,1,1,0.3299,42
Sullivan County BOCES-Practical Nursing Program,1,1,NULL,9
Brightwood College-San Antonio-Ingram,2,3,NULL,535
Trinity College of Puerto Rico,1,2,NULL,131
Virginia Sewing Machines and School Center,1,3,NULL,106
Vogue Beauty and Barber School,1,3,NULL,134
Yeshiva of the Telshe Alumni,3,2,1,116
